pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
97,6,94,4,0,
97,6,95,1,1,2
97,6,96,1,40,
97,6,102,3,0,
97,6,104,4,0,
97,6,113,4,0,
97,6,115,4,0,
97,6,118,3,0,
97,6,138,3,0,
97,6,139,1,33,
97,6,148,4,0,
97,6,156,4,0,
97,6,164,3,0,
97,6,168,4,0,
97,6,173,3,0,
97,6,182,4,0,
97,6,203,3,0,
97,6,207,3,0,
97,6,213,4,0,
97,6,214,3,0,
97,6,216,4,0,
97,6,218,4,0,
97,6,219,4,0,
97,6,223,3,0,
97,6,237,4,0,
97,6,240,4,0,
97,6,241,4,0,
97,6,244,1,55,
97,6,244,3,0,
97,6,247,4,0,
97,6,248,1,60,
97,6,259,4,0,
97,6,263,4,0,
97,6,264,4,0,
97,6,269,4,0,
97,6,280,4,0,
97,6,285,4,0,
97,6,289,4,0,
97,6,290,4,0,
97,6,347,4,0,
97,7,1,1,1,2
97,7,5,3,0,
97,7,25,3,0,
97,7,29,1,17,
97,7,34,3,0,
97,7,38,3,0,
97,7,50,1,1,4
97,7,50,1,7,
97,7,63,4,0,
97,7,68,3,0,
97,7,69,3,0,
97,7,86,3,0,
97,7,92,4,0,
97,7,93,1,1,5
97,7,93,1,11,
97,7,94,1,35,
97,7,94,4,0,
97,7,95,1,1,3
97,7,96,1,29,
97,7,102,3,0,
97,7,104,4,0,
97,7,113,4,0,
97,7,115,4,0,
97,7,118,3,0,
97,7,138,3,0,
97,7,139,1,21,
97,7,148,4,0,
97,7,156,4,0,
97,7,164,3,0,
97,7,168,4,0,
97,7,171,1,1,1
97,7,182,4,0,
97,7,207,1,49,
97,7,213,4,0,
97,7,216,4,0,
97,7,218,4,0,
97,7,219,4,0,
97,7,237,4,0,
97,7,240,4,0,
97,7,241,4,0,
97,7,244,1,43,
97,7,247,4,0,
97,7,248,1,57,
97,7,259,4,0,
97,7,263,4,0,
97,7,264,4,0,
97,7,269,4,0,
97,7,280,4,0,
97,7,285,4,0,
97,7,289,4,0,
97,7,290,4,0,
97,7,347,4,0,
97,8,1,1,1,3
97,8,29,1,15,
97,8,29,1,38,
97,8,50,1,1,5
97,8,50,1,7,
97,8,60,1,28,
97,8,63,4,0,
97,8,86,4,0,
97,8,92,4,0,
97,8,93,1,1,6
97,8,93,1,9,
97,8,94,1,50,
97,8,94,4,0,
97,8,95,1,1,4
97,8,96,1,21,
97,8,104,4,0,
97,8,113,4,0,
97,8,115,4,0,
97,8,138,4,0,
97,8,139,1,18,
97,8,148,4,0,
97,8,156,4,0,
97,8,164,4,0,
97,8,168,4,0,
97,8,171,1,1,1
97,8,182,4,0,
97,8,203,4,0,
97,8,207,1,45,
97,8,207,4,0,
97,8,213,4,0,
97,8,214,4,0,
97,8,216,4,0,
97,8,218,4,0,
97,8,219,4,0,
97,8,237,4,0,
97,8,240,4,0,
97,8,241,4,0,
97,8,244,1,33,
97,8,244,4,0,
97,8,247,4,0,
97,8,248,1,69,
97,8,259,4,0,
97,8,263,4,0,
97,8,264,4,0,
97,8,269,4,0,
97,8,278,4,0,
97,8,280,4,0,
97,8,285,4,0,
97,8,289,4,0,
97,8,290,4,0,
97,8,347,4,0,
97,8,363,4,0,
97,8,374,4,0,
97,8,409,4,0,
97,8,411,4,0,
97,8,415,1,1,2
97,8,416,4,0,
97,8,417,1,55,
97,8,428,1,64,
97,8,433,4,0,
97,8,445,4,0,
97,8,447,4,0,
97,9,1,1,1,3
97,9,7,3,0,
97,9,8,3,0,
97,9,9,3,0,
97,9,29,1,15,
97,9,29,1,38,
97,9,50,1,1,5
97,9,50,1,7,
97,9,60,1,28,
97,9,63,4,0,
97,9,86,4,0,
97,9,92,4,0,
97,9,93,1,1,6
97,9,93,1,9,
97,9,94,1,50,
97,9,94,4,0,
97,9,95,1,1,4
97,9,96,1,21,
97,9,104,4,0,
97,9,113,4,0,
97,9,115,4,0,
97,9,138,4,0,
97,9,139,1,18,
97,9,148,4,0,
97,9,156,4,0,
97,9,164,4,0,
97,9,168,4,0,
97,9,171,1,1,1
97,9,182,4,0,
97,9,203,4,0,
97,9,207,1,45,
97,9,207,4,0,
97,9,213,4,0,
97,9,214,4,0,
97,9,216,4,0,
97,9,218,4,0,
97,9,219,4,0,
97,9,237,4,0,
97,9,240,4,0,
97,9,241,4,0,
97,9,244,1,33,
97,9,244,4,0,
97,9,247,4,0,
97,9,248,1,69,
97,9,259,4,0,
97,9,263,4,0,
97,9,264,4,0,
97,9,269,4,0,
97,9,271,3,0,
97,9,278,4,0,
97,9,280,4,0,
97,9,285,4,0,
97,9,289,4,0,
97,9,290,4,0,
97,9,324,3,0,
97,9,347,4,0,
97,9,363,4,0,
97,9,374,4,0,
97,9,409,4,0,
97,9,411,4,0,
97,9,415,1,1,2
97,9,416,4,0,
97,9,417,1,55,
97,9,428,1,64,
97,9,428,3,0,
97,9,433,4,0,
97,9,445,4,0,
97,9,447,4,0,
97,10,1,1,1,3
97,10,7,3,0,
97,10,8,3,0,
97,10,9,3,0,
97,10,29,1,15,
97,10,29,1,38,
97,10,29,3,0,
97,10,50,1,1,5
97,10,50,1,7,
97,10,60,1,28,
97,10,63,4,0,
97,10,67,3,0,
97,10,86,4,0,
97,10,92,4,0,
97,10,93,1,1,6
97,10,93,1,9,
97,10,94,1,50,
97,10,94,4,0,
97,10,95,1,1,4
97,10,96,1,21,
97,10,104,4,0,
97,10,113,4,0,
97,10,115,4,0,
97,10,138,4,0,
97,10,139,1,18,
97,10,148,4,0,
97,10,156,4,0,
97,10,164,4,0,
97,10,168,4,0,
97,10,171,1,1,1
97,10,182,4,0,
97,10,203,4,0,
97,10,207,1,45,
97,10,207,4,0,
97,10,213,4,0,
97,10,214,4,0,
97,10,216,4,0,
97,10,218,4,0,
97,10,219,4,0,
97,10,237,4,0,
97,10,240,4,0,
97,10,241,4,0,
97,10,244,1,33,
97,10,244,4,0,
97,10,247,4,0,
97,10,248,1,69,
97,10,259,4,0,
97,10,263,4,0,
97,10,264,4,0,
97,10,269,4,0,
97,10,271,3,0,
97,10,272,3,0,
97,10,277,3,0,
97,10,278,4,0,
97,10,280,4,0,
97,10,285,4,0,
97,10,289,4,0,
97,10,290,4,0,
97,10,324,3,0,
97,10,347,4,0,
97,10,363,4,0,
97,10,374,4,0,
97,10,409,4,0,
97,10,411,4,0,
97,10,415,1,1,2
97,10,416,4,0,
97,10,417,1,55,
97,10,428,1,64,
97,10,428,3,0,
97,10,433,4,0,
97,10,445,4,0,
97,10,447,4,0,
97,11,1,1,1,3
97,11,29,1,13,
97,11,29,1,29,
97,11,50,1,1,5
97,11,50,1,5,
97,11,60,1,25,
97,11,63,4,0,
97,11,86,4,0,
97,11,92,4,0,
97,11,93,1,1,6
97,11,93,1,9,
97,11,94,1,49,
97,11,94,4,0,
97,11,95,1,1,4
97,11,96,1,21,
97,11,104,4,0,
97,11,113,4,0,
97,11,115,4,0,
97,11,138,4,0,
97,11,139,1,17,
97,11,148,4,0,
97,11,156,4,0,
97,11,164,4,0,
97,11,168,4,0,
97,11,171,1,1,1
97,11,182,4,0,
97,11,207,1,45,
97,11,207,4,0,
97,11,213,4,0,
97,11,216,4,0,
97,11,218,4,0,
97,11,219,4,0,
97,11,237,4,0,
97,11,240,4,0,
97,11,241,4,0,
97,11,244,1,33,
97,11,244,4,0,
97,11,247,4,0,
97,11,248,1,61,
97,11,259,4,0,
97,11,263,4,0,
97,11,269,4,0,
97,11,280,4,0,
97,11,347,4,0,
97,11,374,4,0,
97,11,411,4,0,
97,11,415,1,1,2
97,11,416,4,0,
97,11,417,1,53,
97,11,428,1,41,
97,11,433,4,0,
97,11,447,4,0,
97,11,473,1,57,
97,11,473,4,0,
97,11,477,4,0,
97,11,485,1,37,
97,11,490,4,0,
97,11,496,4,0,
97,12,1,1,1,1
97,12,29,1,25,
97,12,50,1,1,3
97,12,50,1,10,
97,12,63,4,0,
97,12,92,4,0,
97,12,93,1,1,4
97,12,93,1,18,
97,12,94,1,49,
97,12,94,4,0,
97,12,95,1,1,2
97,12,96,1,40,
97,12,104,4,0,
97,12,113,4,0,
97,12,115,4,0,
97,12,139,1,33,
97,12,148,4,0,
97,12,156,4,0,
97,12,168,4,0,
97,12,182,4,0,
97,12,213,4,0,
97,12,216,4,0,
97,12,218,4,0,
97,12,219,4,0,
97,12,237,4,0,
97,12,240,4,0,
97,12,241,4,0,
97,12,244,1,55,
97,12,247,4,0,
97,12,248,1,60,
97,12,259,4,0,
97,12,263,4,0,
97,12,264,4,0,
97,12,269,4,0,
97,12,280,4,0,
97,12,285,4,0,
97,12,289,4,0,
97,12,290,4,0,
97,12,347,4,0,
97,13,1,1,1,1
97,13,29,1,25,
97,13,34,3,0,
97,13,38,3,0,
97,13,50,1,1,3
97,13,50,1,10,
97,13,63,4,0,
97,13,69,3,0,
97,13,86,3,0,
97,13,92,4,0,
97,13,93,1,1,4
97,13,93,1,18,
97,13,94,1,49,
97,13,94,4,0,
97,13,95,1,1,2
97,13,96,1,40,
97,13,102,3,0,
97,13,104,4,0,
97,13,113,4,0,
97,13,115,4,0,
97,13,138,3,0,
97,13,139,1,33,
97,13,148,4,0,
97,13,156,4,0,
97,13,164,3,0,
97,13,168,4,0,
97,13,171,3,0,
97,13,182,4,0,
97,13,207,3,0,
97,13,213,4,0,
97,13,216,4,0,
97,13,218,4,0,
97,13,219,4,0,
97,13,237,4,0,
97,13,240,4,0,
97,13,241,4,0,
97,13,244,1,55,
97,13,247,4,0,
97,13,248,1,60,
97,13,259,4,0,
97,13,263,4,0,
97,13,264,4,0,
97,13,269,4,0,
97,13,280,4,0,
97,13,285,4,0,
97,13,289,4,0,
97,13,290,4,0,
97,13,347,4,0,
97,14,1,1,1,3
97,14,7,3,0,
97,14,8,3,0,
97,14,9,3,0,
97,14,29,1,13,
97,14,29,1,29,
97,14,50,1,1,5
97,14,50,1,5,
97,14,60,1,25,
97,14,63,4,0,
97,14,67,3,0,
97,14,86,4,0,
97,14,92,4,0,
97,14,93,1,1,6
97,14,93,1,9,
97,14,94,1,49,
97,14,94,4,0,
97,14,95,1,1,4
97,14,96,1,21,
97,14,104,4,0,
97,14,113,4,0,
97,14,115,4,0,
97,14,138,4,0,
97,14,139,1,17,
97,14,148,4,0,
97,14,156,4,0,
97,14,164,4,0,
97,14,168,4,0,
97,14,171,1,1,1
97,14,182,4,0,
97,14,207,1,45,
97,14,207,4,0,
97,14,213,4,0,
97,14,214,3,0,
97,14,216,4,0,
97,14,218,4,0,
97,14,219,4,0,
97,14,237,4,0,
97,14,240,4,0,
97,14,241,4,0,
97,14,244,1,33,
97,14,244,4,0,
97,14,247,4,0,
97,14,248,1,61,
97,14,259,4,0,
97,14,263,4,0,
97,14,269,4,0,
97,14,271,3,0,
97,14,272,3,0,
97,14,277,3,0,
97,14,278,3,0,
97,14,280,4,0,
97,14,285,3,0,
97,14,289,3,0,
97,14,324,3,0,
97,14,347,4,0,
97,14,374,4,0,
97,14,409,3,0,
97,14,411,4,0,
97,14,415,1,1,2
97,14,416,4,0,
97,14,417,1,53,
97,14,428,1,41,
97,14,428,3,0,
97,14,433,4,0,
97,14,447,4,0,
97,14,473,1,57,
97,14,473,4,0,
97,14,477,4,0,
97,14,478,3,0,
97,14,485,1,37,
97,14,490,4,0,
97,14,492,3,0,
97,14,496,4,0,
97,15,1,1,1,5
97,15,29,1,13,
97,15,29,1,29,
97,15,50,1,1,7
97,15,50,1,5,
97,15,60,1,25,
97,15,63,4,0,
97,15,86,4,0,
97,15,92,4,0,
97,15,93,1,1,8
97,15,93,1,9,
97,15,94,1,49,
97,15,94,4,0,
97,15,95,1,1,6
97,15,96,1,21,
97,15,104,4,0,
97,15,113,4,0,
97,15,115,4,0,
97,15,138,4,0,
97,15,139,1,17,
97,15,148,4,0,
97,15,156,4,0,
97,15,164,4,0,
97,15,168,4,0,
97,15,171,1,1,3
97,15,182,4,0,
97,15,207,1,45,
97,15,207,4,0,
97,15,213,4,0,
97,15,214,4,0,
97,15,216,4,0,
97,15,218,4,0,
97,15,219,4,0,
97,15,237,4,0,
97,15,240,4,0,
97,15,241,4,0,
97,15,244,1,33,
97,15,244,4,0,
97,15,247,4,0,
97,15,248,1,1,1
97,15,248,1,61,
97,15,259,4,0,
97,15,263,4,0,
97,15,269,4,0,
97,15,280,4,0,
97,15,347,4,0,
97,15,374,4,0,
97,15,411,4,0,
97,15,415,1,1,4
97,15,416,4,0,
97,15,417,1,1,2
97,15,417,1,53,
97,15,428,1,41,
97,15,433,4,0,
97,15,447,4,0,
97,15,473,1,57,
97,15,473,4,0,
97,15,485,1,37,
97,15,490,4,0,
97,15,496,4,0,
97,15,590,4,0,
97,15,605,4,0,
97,15,612,4,0,
97,16,1,1,1,5
97,16,7,3,0,
97,16,8,3,0,
97,16,9,3,0,
97,16,29,1,13,1
97,16,29,1,29,1
97,16,50,1,1,7
97,16,50,1,5,1
97,16,60,1,25,1
97,16,63,4,0,
97,16,67,3,0,
97,16,86,4,0,
97,16,92,4,0,
97,16,93,1,1,8
97,16,93,1,9,1
97,16,94,1,49,1
97,16,94,4,0,
97,16,95,1,1,6
97,16,96,1,21,1
97,16,104,4,0,
97,16,113,4,0,
97,16,115,4,0,
97,16,138,4,0,
97,16,139,1,17,1
97,16,148,4,0,
97,16,156,4,0,
97,16,164,4,0,
97,16,168,4,0,
97,16,171,1,1,3
97,16,173,3,0,
97,16,182,4,0,
97,16,207,1,45,1
97,16,207,4,0,
97,16,213,4,0,
97,16,214,4,0,
97,16,216,4,0,
97,16,218,4,0,
97,16,219,4,0,
97,16,237,4,0,
97,16,240,4,0,
97,16,241,4,0,
97,16,244,1,33,1
97,16,244,4,0,
97,16,247,4,0,
97,16,248,1,1,1
97,16,248,1,61,1
97,16,259,4,0,
97,16,263,4,0,
97,16,264,3,0,
97,16,269,4,0,
97,16,271,3,0,
97,16,272,3,0,
97,16,277,3,0,
97,16,278,3,0,
97,16,280,4,0,
97,16,285,3,0,
97,16,289,3,0,
97,16,290,4,0,
97,16,324,3,0,
97,16,347,4,0,
97,16,374,4,0,
97,16,409,3,0,
97,16,411,4,0,
97,16,415,1,1,4
97,16,416,4,0,
97,16,417,1,1,2
97,16,417,1,53,1
97,16,428,1,41,1
97,16,428,3,0,
97,16,433,4,0,
97,16,447,4,0,
97,16,473,1,57,1
97,16,473,4,0,
97,16,478,3,0,
97,16,485,1,37,1
97,16,490,4,0,
97,16,492,3,0,
97,16,496,4,0,
97,16,590,4,0,
97,16,605,4,0,
97,16,612,4,0,
97,17,1,1,1,5
97,17,29,1,13,
97,17,29,1,29,
97,17,50,1,1,7
97,17,50,1,5,
97,17,60,1,25,
97,17,63,4,0,
97,17,86,4,0,
97,17,92,4,0,
97,17,93,1,1,8
97,17,93,1,9,
97,17,94,1,49,
97,17,94,4,0,
97,17,95,1,1,6
97,17,96,1,21,
97,17,104,4,0,
97,17,113,4,0,
97,17,115,4,0,
97,17,138,4,0,
97,17,139,1,17,
97,17,156,4,0,
97,17,164,4,0,
97,17,168,4,0,
97,17,171,1,1,3
97,17,182,4,0,
97,17,207,1,45,
97,17,207,4,0,
97,17,213,4,0,
97,17,214,4,0,
97,17,216,4,0,
97,17,218,4,0,
97,17,219,4,0,
97,17,237,4,0,
97,17,240,4,0,
97,17,241,4,0,
97,17,244,1,33,
97,17,244,4,0,
97,17,247,4,0,
97,17,248,1,1,1
97,17,248,1,61,
97,17,259,4,0,
97,17,263,4,0,
97,17,269,4,0,
97,17,280,4,0,
97,17,347,4,0,
97,17,374,4,0,
97,17,411,4,0,
97,17,415,1,1,4
97,17,416,4,0,
97,17,417,1,1,2
97,17,417,1,53,
97,17,428,1,41,
97,17,433,4,0,
97,17,447,4,0,
97,17,473,1,57,
97,17,473,4,0,
97,17,485,1,37,
97,17,490,4,0,
97,17,496,4,0,
97,17,590,4,0,
97,17,605,4,0,
97,18,1,1,1,5
97,18,29,1,13,
97,18,50,1,1,7
97,18,50,1,5,
97,18,60,1,25,
97,18,63,4,0,
97,18,86,4,0,
97,18,92,4,0,
97,18,93,1,1,8
97,18,93,1,9,
97,18,94,1,49,
97,18,94,4,0,
97,18,95,1,1,6
97,18,96,1,21,
97,18,104,4,0,
97,18,113,4,0,
97,18,115,4,0,
97,18,138,4,0,
97,18,139,1,17,
97,18,156,4,0,
97,18,164,4,0,
97,18,168,4,0,
97,18,171,1,1,3
97,18,182,4,0,
97,18,207,1,45,
97,18,207,4,0,
97,18,213,4,0,
97,18,214,4,0,
97,18,216,4,0,
97,18,218,4,0,
97,18,219,4,0,
97,18,237,4,0,
97,18,240,4,0,
97,18,241,4,0,
97,18,244,1,33,
97,18,244,4,0,
97,18,247,4,0,
97,18,248,1,1,1
97,18,248,1,61,
97,18,259,4,0,
97,18,263,4,0,
97,18,269,4,0,
97,18,280,4,0,
97,18,347,4,0,
97,18,358,1,29,
97,18,374,4,0,
97,18,411,4,0,
97,18,415,1,1,4
97,18,416,4,0,
97,18,417,1,1,2
97,18,417,1,53,
97,18,428,1,41,
97,18,433,4,0,
97,18,447,4,0,
97,18,473,1,57,
97,18,473,4,0,
97,18,485,1,37,
97,18,490,4,0,
97,18,496,4,0,
97,18,590,4,0,
97,18,605,4,0,
98,1,11,1,20,
98,1,12,1,25,
98,1,14,4,0,
98,1,15,4,0,
98,1,23,1,30,
98,1,34,4,0,
98,1,36,4,0,
98,1,38,4,0,
98,1,43,1,1,2
98,1,55,4,0,
98,1,57,4,0,
98,1,58,4,0,
98,1,59,4,0,
98,1,61,4,0,
98,1,70,4,0,
98,1,92,4,0,
98,1,99,4,0,
98,1,102,4,0,
98,1,104,4,0,
98,1,106,1,40,
98,1,117,4,0,
98,1,145,1,1,1
98,1,152,1,35,
98,1,156,4,0,
98,1,164,4,0,
98,2,11,1,20,
98,2,12,1,25,
98,2,14,4,0,
98,2,15,4,0,
98,2,23,1,30,
98,2,34,4,0,
98,2,36,4,0,
98,2,38,4,0,
98,2,43,1,1,2
98,2,55,4,0,
98,2,57,4,0,
98,2,58,4,0,
98,2,59,4,0,
98,2,61,4,0,
98,2,70,4,0,
98,2,92,4,0,
98,2,99,4,0,
98,2,102,4,0,
98,2,104,4,0,
98,2,106,1,40,
98,2,117,4,0,
98,2,145,1,1,1
98,2,152,1,35,
98,2,156,4,0,
98,2,164,4,0,
98,3,11,1,12,
98,3,12,1,27,
98,3,15,4,0,
98,3,21,2,0,
98,3,23,1,23,
98,3,43,1,5,
98,3,57,4,0,
98,3,59,4,0,
98,3,70,4,0,
98,3,91,2,0,
98,3,92,4,0,
98,3,104,4,0,
98,3,106,1,16,
98,3,114,2,0,
98,3,133,2,0,
98,3,145,1,1,
98,3,152,1,41,
98,3,156,4,0,
98,3,168,4,0,
98,3,173,4,0,
98,3,174,4,0,
98,3,175,2,0,
98,3,182,1,34,
98,3,182,4,0,
98,3,189,4,0,
98,3,196,4,0,
98,3,203,4,0,
98,3,207,4,0,
98,3,210,4,0,
98,3,213,4,0,
98,3,214,4,0,
98,3,216,4,0,
98,3,218,4,0,
98,3,237,4,0,
98,3,240,4,0,
98,3,249,4,0,
98,3,250,4,0,
98,4,11,1,12,
98,4,12,1,27,
98,4,15,4,0,
98,4,21,2,0,
98,4,23,1,23,
98,4,43,1,5,
98,4,57,4,0,
98,4,58,3,0,
98,4,59,4,0,
98,4,70,4,0,
98,4,91,2,0,
98,4,92,4,0,
98,4,104,4,0,
98,4,106,1,16,
98,4,114,2,0,
98,4,133,2,0,
98,4,145,1,1,
98,4,152,1,41,
98,4,156,4,0,
98,4,168,4,0,
98,4,173,4,0,
98,4,174,4,0,
98,4,175,2,0,
98,4,182,1,34,
98,4,182,4,0,
98,4,189,4,0,
98,4,196,4,0,
98,4,203,4,0,
98,4,207,4,0,
98,4,210,4,0,
98,4,213,4,0,
98,4,214,4,0,
98,4,216,4,0,
98,4,218,4,0,
98,4,237,4,0,
98,4,240,4,0,
98,4,249,4,0,
98,4,250,4,0,
98,5,11,1,12,
98,5,12,1,34,
98,5,14,2,0,
98,5,15,4,0,
98,5,21,2,0,
98,5,23,1,27,
98,5,43,1,5,
98,5,57,4,0,
98,5,58,4,0,
98,5,59,4,0,
98,5,70,4,0,
98,5,91,2,0,
98,5,91,4,0,
98,5,92,4,0,
98,5,104,4,0,
98,5,106,1,16,
98,5,114,2,0,
98,5,133,2,0,
98,5,145,1,1,
98,5,152,1,45,
98,5,156,4,0,
98,5,168,4,0,
98,5,175,2,0,
98,5,182,1,41,
98,5,182,4,0,
98,5,213,4,0,
98,5,216,4,0,
98,5,218,4,0,
98,5,237,4,0,
98,5,240,4,0,
98,5,249,4,0,
98,5,258,4,0,
98,5,263,4,0,
98,5,282,2,0,
98,5,290,4,0,
98,5,291,4,0,
98,5,317,4,0,
98,5,341,1,23,
98,5,352,4,0,
98,6,11,1,12,
98,6,12,1,34,
98,6,14,2,0,
98,6,14,3,0,
98,6,15,4,0,
98,6,21,2,0,
98,6,23,1,27,
98,6,34,3,0,
98,6,38,3,0,
98,6,43,1,5,
98,6,57,4,0,
98,6,58,4,0,
98,6,59,4,0,
98,6,70,4,0,
98,6,91,2,0,
98,6,91,4,0,
98,6,92,4,0,
98,6,102,3,0,
98,6,104,4,0,
98,6,106,1,16,
98,6,114,2,0,
98,6,133,2,0,
98,6,145,1,1,
98,6,152,1,45,
98,6,156,4,0,
98,6,164,3,0,
98,6,168,4,0,
98,6,173,3,0,
98,6,175,2,0,
98,6,182,1,41,
98,6,182,4,0,
98,6,189,3,0,
98,6,196,3,0,
98,6,203,3,0,
98,6,207,3,0,
98,6,210,3,0,
98,6,213,4,0,
98,6,214,3,0,
98,6,216,4,0,
98,6,218,4,0,
98,6,237,4,0,
98,6,240,4,0,
98,6,249,4,0,
98,6,258,4,0,
98,6,263,4,0,
98,6,282,2,0,
98,6,290,4,0,
98,6,291,4,0,
98,6,317,4,0,
98,6,341,1,23,
98,6,352,4,0,
98,7,11,1,12,
98,7,12,1,34,
98,7,14,2,0,
98,7,14,3,0,
98,7,15,4,0,
98,7,21,2,0,
98,7,23,1,27,
98,7,34,3,0,
98,7,38,3,0,
98,7,43,1,5,
98,7,57,4,0,
98,7,58,4,0,
98,7,59,4,0,
98,7,70,4,0,
98,7,91,2,0,
98,7,91,4,0,
98,7,92,4,0,
98,7,102,3,0,
98,7,104,4,0,
98,7,106,1,16,
98,7,114,2,0,
98,7,133,2,0,
98,7,145,1,1,
98,7,152,1,45,
98,7,156,4,0,
98,7,164,3,0,
98,7,168,4,0,
98,7,175,1,49,
98,7,175,2,0,
98,7,182,1,38,
98,7,182,4,0,
98,7,213,4,0,
98,7,216,4,0,
98,7,218,4,0,
98,7,237,4,0,
98,7,240,4,0,
98,7,249,4,0,
98,7,258,4,0,
98,7,263,4,0,
98,7,282,2,0,
98,7,290,4,0,
98,7,291,4,0,
98,7,317,4,0,
98,7,341,1,23,
98,7,352,4,0,
98,8,11,1,5,
98,8,12,1,31,
98,8,14,2,0,
98,8,14,4,0,
98,8,15,4,0,
98,8,21,1,35,
98,8,21,2,0,
98,8,23,1,25,
98,8,43,1,9,
98,8,57,4,0,
98,8,58,4,0,
98,8,59,4,0,
98,8,61,1,15,
98,8,70,4,0,
98,8,91,2,0,
98,8,91,4,0,
98,8,92,4,0,
98,8,104,4,0,
98,8,106,1,11,
98,8,114,2,0,
98,8,133,2,0,
98,8,145,1,1,2
98,8,152,1,41,
98,8,156,4,0,
98,8,157,4,0,
98,8,164,4,0,
98,8,168,4,0,
98,8,175,1,45,
98,8,175,2,0,
98,8,182,1,29,
98,8,182,4,0,
98,8,203,4,0,
98,8,206,4,0,
98,8,207,4,0,
98,8,213,4,0,
98,8,214,4,0,
98,8,216,4,0,
98,8,218,4,0,
98,8,232,1,21,
98,8,237,4,0,
98,8,240,4,0,
98,8,246,2,0,
98,8,249,4,0,
98,8,258,4,0,
98,8,263,4,0,
98,8,280,4,0,
98,8,282,2,0,
98,8,290,4,0,
98,8,300,1,1,1
98,8,317,4,0,
98,8,321,2,0,
98,8,341,1,19,
98,8,352,4,0,
98,8,362,1,39,
98,8,362,4,0,
98,8,363,4,0,
98,8,374,4,0,
98,8,404,4,0,
98,8,445,4,0,
98,9,11,1,5,
98,9,12,1,31,
98,9,14,2,0,
98,9,14,4,0,
98,9,15,4,0,
98,9,21,1,35,
98,9,21,2,0,
98,9,23,1,25,
98,9,43,1,9,
98,9,57,4,0,
98,9,58,4,0,
98,9,59,4,0,
98,9,61,1,15,
98,9,70,4,0,
98,9,91,2,0,
98,9,91,4,0,
98,9,92,4,0,
98,9,104,4,0,
98,9,106,1,11,
98,9,114,2,0,
98,9,133,2,0,
98,9,145,1,1,2
98,9,152,1,41,
98,9,156,4,0,
98,9,157,4,0,
98,9,164,4,0,
98,9,168,4,0,
98,9,173,3,0,
98,9,175,1,45,
98,9,175,2,0,
98,9,182,1,29,
98,9,182,4,0,
98,9,189,3,0,
98,9,196,3,0,
98,9,203,4,0,
98,9,206,4,0,
98,9,207,4,0,
98,9,210,3,0,
98,9,213,4,0,
98,9,214,4,0,
98,9,216,4,0,
98,9,218,4,0,
98,9,232,1,21,
98,9,237,4,0,
98,9,240,4,0,
98,9,246,2,0,
98,9,246,3,0,
98,9,249,4,0,
98,9,258,4,0,
98,9,263,4,0,
98,9,276,3,0,
98,9,280,4,0,
98,9,282,2,0,
98,9,282,3,0,
98,9,290,4,0,
98,9,291,3,0,
98,9,300,1,1,1
98,9,317,4,0,
98,9,321,2,0,
98,9,334,3,0,
98,9,341,1,19,
98,9,352,4,0,
98,9,362,1,39,
98,9,362,4,0,
98,9,363,4,0,
98,9,374,4,0,
98,9,404,4,0,
98,9,445,4,0,
98,10,11,1,5,
98,10,12,1,31,
98,10,14,2,0,
98,10,14,4,0,
98,10,15,4,0,
98,10,21,1,35,
98,10,21,2,0,
98,10,23,1,25,
98,10,43,1,9,
98,10,57,4,0,
98,10,58,4,0,
98,10,59,4,0,
98,10,61,1,15,
98,10,70,4,0,
98,10,91,2,0,
98,10,91,4,0,
98,10,92,4,0,
98,10,97,2,0,
98,10,104,4,0,
98,10,106,1,11,
98,10,114,2,0,
98,10,133,2,0,
98,10,145,1,1,2
98,10,152,1,41,
98,10,156,4,0,
98,10,157,4,0,
98,10,164,4,0,
98,10,168,4,0,
98,10,173,3,0,
98,10,175,1,45,
98,10,175,2,0,
98,10,182,1,29,
98,10,182,4,0,
98,10,189,3,0,
98,10,196,3,0,
98,10,203,4,0,
98,10,206,4,0,
98,10,207,4,0,
98,10,210,3,0,
98,10,213,4,0,
98,10,214,4,0,
98,10,216,4,0,
98,10,218,4,0,
98,10,232,1,21,
98,10,237,4,0,
98,10,240,4,0,
98,10,246,2,0,
98,10,246,3,0,
98,10,249,4,0,
98,10,250,4,0,
98,10,258,4,0,
98,10,263,4,0,
98,10,276,3,0,
98,10,280,4,0,
98,10,282,2,0,
98,10,282,3,0,
98,10,290,4,0,
98,10,291,3,0,
98,10,300,1,1,1
98,10,317,4,0,
98,10,321,2,0,
98,10,334,3,0,
98,10,341,1,19,
98,10,352,4,0,
98,10,362,1,39,
98,10,362,4,0,
98,10,363,4,0,
98,10,374,4,0,
98,10,404,4,0,
98,10,445,4,0,
98,11,11,1,5,
98,11,12,1,31,
98,11,14,4,0,
98,11,15,4,0,
98,11,21,1,35,
98,11,21,2,0,
98,11,23,1,25,
98,11,43,1,9,
98,11,57,4,0,
98,11,58,4,0,
98,11,59,4,0,
98,11,61,1,15,
98,11,70,4,0,
98,11,91,4,0,
98,11,92,4,0,
98,11,97,2,0,
98,11,104,4,0,
98,11,106,1,11,
98,11,114,2,0,
98,11,117,2,0,
98,11,133,2,0,
98,11,145,1,1,2
98,11,152,1,41,
98,11,156,4,0,
